TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionMonth,TransactionDayOfWeek,TransactionYear,LoginAttempts_Bin
275.98,1,42,2,72,2,67,1,6151.05,12,4,2023,0
590.68,0,42,1,27,3,23,1,852.2,9,0,2023,0
152.42,0,38,0,42,0,176,1,9141.79,10,0,2023,0
395.77,1,12,1,43,0,118,1,6425.99,2,0,2023,0
615.16,0,4,2,26,3,140,1,214.61,2,0,2023,0
207.82,1,19,2,19,3,30,1,229.02,2,1,2023,0
220.52,0,39,0,57,2,152,1,1793.09,6,2,2023,0
281.47,0,30,0,34,1,142,1,4437.48,8,4,2023,0
57.91,1,34,1,58,1,97,1,3641.06,11,1,2023,0
30.48,1,39,1,32,0,78,1,11481.85,12,0,2023,0
899.71625,0,2,1,65,2,180,1,7567.17,9,2,2023,0
453.09,0,38,1,48,0,97,1,6708.65,6,0,2023,0
424.47,0,28,2,22,3,116,1,5491.55,2,0,2023,0
228.4,0,29,0,67,0,116,1,9598.43,1,3,2023,0
67.17,0,39,2,63,0,48,1,14410.44,7,0,2023,0
284.89,0,1,2,53,0,115,1,9738.6,12,0,2023,0
118.69,0,29,2,33,0,296,1,749.34,2,0,2023,0
221.33,0,21,0,27,3,276,1,1185.43,10,2,2023,0
252.31,1,39,0,26,3,172,1,1584.6,3,2,2023,0
58.85,1,25,2,71,2,115,1,1789.8,5,0,2023,0
194.68,0,22,2,32,0,165,1,14494.18,4,0,2023,0
433.53,0,30,1,38,0,231,1,6368.32,10,3,2023,0
178.26,0,28,0,59,2,59,1,1137.13,10,0,2023,0
207.65,0,37,2,34,1,98,1,5143.8,9,0,2023,0
237.0,0,40,2,49,0,115,1,14021.4,2,4,2023,0
899.71625,0,27,2,28,3,114,1,5946.45,12,0,2023,0
347.63,1,6,2,25,3,272,1,1400.04,12,2,2023,0
517.68,0,29,0,31,0,24,1,11305.81,4,2,2023,0
36.25,0,40,1,52,0,76,1,193.06,11,0,2023,0
46.53,0,37,0,42,1,34,1,4468.12,6,3,2023,0
207.47,0,24,0,53,0,12,1,1688.9,10,0,2023,0
199.7,0,16,0,43,1,285,1,7574.45,4,0,2023,0
307.89,1,26,2,62,2,90,1,2637.55,7,0,2023,0
403.63,0,19,1,31,1,167,3,3304.02,6,3,2023,1
20.06,0,22,0,27,3,144,1,445.21,4,2,2023,0
236.57,0,34,0,79,2,112,1,3488.77,9,4,2023,0
0.32,0,4,0,39,1,136,1,7158.58,8,4,2023,0
14.28,0,31,0,23,3,81,1,1597.51,9,4,2023,0
232.35,1,1,1,33,1,153,1,4186.25,5,4,2023,0
317.53,0,24,2,44,1,104,1,6237.68,2,4,2023,0
74.67,0,16,0,43,1,283,1,3449.35,5,0,2023,0
65.01,1,2,2,29,0,67,1,10235.19,10,1,2023,0
0.45,0,18,1,34,1,172,1,8670.23,7,2,2023,0
364.13,0,13,0,63,0,61,1,8198.0,2,4,2023,0
340.13,0,23,1,24,3,32,3,1149.74,2,0,2023,1
15.81,0,28,1,69,0,11,4,8384.85,3,3,2023,1
222.66,0,11,2,39,0,88,1,14466.38,6,2,2023,0
638.24,0,31,1,48,1,64,1,5695.78,3,3,2023,0
241.21,0,29,0,31,1,108,1,1220.86,9,0,2023,0
171.16,0,27,2,51,2,42,1,6126.5,9,3,2023,0
899.71625,0,33,1,29,1,118,1,2861.65,4,2,2023,0
37.65,1,38,2,27,3,109,1,411.78,9,0,2023,0
25.77,0,22,2,68,2,18,1,4331.54,10,0,2023,0
789.8,0,17,0,40,0,94,1,13948.09,7,0,2023,0
308.85,1,20,1,20,3,33,2,333.19,11,2,2023,1
899.71625,0,24,0,27,3,20,1,1189.03,9,4,2023,0
806.97,0,39,2,25,3,11,1,102.2,3,1,2023,0
364.81,0,5,2,25,3,53,1,1145.23,6,0,2023,0
490.82,0,18,0,26,1,114,1,8704.27,6,3,2023,0
899.71625,0,11,1,61,0,125,1,6223.26,1,4,2023,0
311.28,0,1,1,49,0,198,1,135.96,5,0,2023,0
85.03,0,36,0,51,2,48,1,4597.57,4,0,2023,0
307.75,0,11,1,64,0,63,1,1061.58,4,2,2023,0
333.67,0,13,2,36,1,68,1,9238.08,7,3,2023,0
589.89,0,17,1,56,1,213,3,9404.63,10,4,2023,1
372.08,0,15,1,66,0,63,1,13330.74,3,0,2023,0
502.9,1,14,2,26,3,141,1,341.24,9,0,2023,0
103.81,0,28,0,36,0,34,1,7044.63,9,2,2023,0
69.43,0,19,0,30,1,162,1,9281.85,2,0,2023,0
110.4,1,36,0,56,0,62,1,8639.36,9,3,2023,0
275.65,1,1,1,28,1,14,1,4957.57,8,0,2023,0
336.01,0,7,2,63,0,121,4,9938.2,11,3,2023,1
251.8,0,23,0,62,0,102,1,11796.66,4,0,2023,0
334.07,0,27,1,59,1,200,1,7306.79,8,4,2023,0
52.44,0,33,2,27,3,87,1,3157.75,9,2,2023,0
899.71625,0,36,0,25,3,39,1,1941.8,9,0,2023,0
141.37,0,10,2,46,1,77,1,1019.77,7,4,2023,0
211.7,1,6,2,50,0,205,1,12272.78,11,0,2023,0
61.4,0,38,1,41,1,20,2,7892.87,1,0,2023,1
308.23,0,19,0,60,2,23,1,4150.63,4,0,2023,0
111.41,0,6,1,21,3,181,1,1204.11,12,2,2023,0
675.49,0,5,0,61,2,159,1,1893.0,3,2,2023,0
29.72,0,35,0,26,3,38,1,1059.62,7,2,2023,0
301.73,0,40,2,67,0,163,1,990.74,6,1,2023,0
294.61,0,29,1,60,2,74,1,7375.59,9,3,2023,0
106.43,1,31,0,52,1,164,1,9403.12,4,0,2023,0
381.52,0,39,2,36,0,79,1,5798.92,11,0,2023,0
899.71625,1,15,2,25,3,71,1,1498.93,3,2,2023,0
5.66,0,14,1,40,1,33,1,5434.64,12,0,2023,0
209.09,0,41,0,48,0,203,1,9100.81,11,1,2023,0
521.81,0,41,0,47,1,34,1,4750.96,11,3,2023,0
588.36,0,5,2,33,1,134,1,8434.99,1,0,2023,0
146.67,0,0,2,20,3,273,1,1569.75,10,1,2023,0
176.52,1,36,2,73,2,94,5,7132.08,3,1,2023,1
57.34,0,1,2,27,3,81,1,1100.64,10,0,2023,0
294.77,0,30,2,77,2,101,1,2272.17,10,1,2023,0
881.32,0,12,2,31,1,59,1,2287.93,8,3,2023,0
162.59,0,16,1,64,2,19,1,7104.83,2,2,2023,0
56.15,0,26,1,31,0,77,1,13265.92,12,3,2023,0
524.55,0,12,0,39,0,175,1,8292.75,9,1,2023,0
535.4,0,36,1,23,3,110,1,651.84,5,4,2023,0
56.84,0,33,0,45,1,185,1,7977.78,8,0,2023,0
135.94,0,15,1,71,2,258,1,4710.21,1,2,2023,0
47.1,1,42,1,42,0,178,1,6308.07,7,0,2023,0
124.05,1,0,1,61,0,220,1,7009.54,10,2,2023,0
802.89,0,6,0,19,3,175,1,1973.63,8,0,2023,0
193.16,0,5,0,64,2,109,1,2304.56,4,3,2023,0
541.52,1,16,1,48,1,161,1,6087.24,6,2,2023,0
20.17,0,35,0,77,2,86,1,3869.37,1,0,2023,0
35.98,1,26,1,40,0,133,1,11147.34,8,3,2023,0
273.24,0,14,1,51,2,173,1,2202.21,12,1,2023,0
663.45,0,0,0,67,2,147,1,5897.29,12,1,2023,0
343.86,0,5,1,57,1,70,1,3278.65,2,0,2023,0
69.38,0,11,1,69,0,280,2,12072.11,1,2,2023,1
75.43,0,14,0,77,2,266,1,1441.86,8,0,2023,0
414.64,0,23,1,32,0,74,1,7253.22,4,0,2023,0
86.79,0,13,1,33,0,166,1,8795.37,1,0,2023,0
899.71625,0,29,0,34,1,36,1,2636.32,3,0,2023,0
14.1,0,21,1,45,1,73,1,6949.21,12,0,2023,0
63.33,1,21,1,23,3,124,1,792.33,12,1,2023,0
606.27,0,21,1,29,0,42,1,9668.78,6,3,2023,0
4.47,0,3,1,27,3,132,1,1381.75,8,0,2023,0
289.01,0,24,2,66,2,96,1,4226.26,8,0,2023,0
338.69,0,41,1,18,3,169,1,1137.89,10,0,2023,0
97.73,0,34,1,69,0,156,1,7885.21,5,0,2023,0
899.71625,0,0,0,20,3,104,1,9427.06,10,0,2023,0
27.61,1,13,0,54,2,26,1,3679.64,3,4,2023,0
284.17,0,22,0,51,2,189,1,3479.56,5,2,2023,0
76.21,0,20,1,22,3,69,1,664.93,1,1,2023,0
334.79,1,10,1,69,0,292,1,624.09,11,0,2023,0
584.51,0,10,0,74,2,76,1,3254.56,8,4,2023,0
432.18,0,19,1,18,3,162,1,678.83,5,4,2023,0
134.55,0,38,2,59,0,165,1,14852.42,10,0,2023,0
61.66,0,34,0,26,3,86,1,5705.4,2,4,2023,0
12.35,0,14,1,25,3,22,1,1846.85,2,0,2023,0
213.25,0,37,1,25,3,63,1,677.79,2,3,2023,0
34.93,0,8,1,31,1,72,1,2810.37,10,0,2023,0
899.71625,0,24,1,67,0,36,1,10631.43,1,1,2023,0
335.68,0,40,2,24,3,142,1,1188.95,11,0,2023,0
423.96,0,36,0,43,0,75,1,8374.38,1,0,2023,0
361.38,1,25,2,72,2,71,3,4972.92,3,3,2023,1
220.82,0,21,1,42,1,31,1,4298.13,12,4,2023,0
717.36,1,36,2,22,3,138,1,514.88,1,0,2023,0
406.12,0,15,0,42,0,106,1,10501.53,8,3,2023,0
427.83,0,31,0,47,1,29,1,3293.06,5,2,2023,0
416.62,1,3,2,26,3,67,1,9700.9,3,0,2023,0
21.9,0,31,0,28,3,30,1,1052.27,4,0,2023,0
717.74,1,34,2,42,1,168,1,8375.16,12,4,2023,0
393.68,0,36,0,55,0,141,1,10135.88,9,0,2023,0
281.91,0,10,1,25,3,269,1,225.53,1,3,2023,0
239.85,0,40,0,70,2,50,1,1477.63,1,3,2023,0
237.84,0,26,1,26,3,16,1,8932.39,9,4,2023,0
459.29,1,18,2,64,2,109,1,1006.12,1,3,2023,0
196.49,0,28,1,41,1,65,1,7516.56,12,4,2023,0
21.23,0,41,0,23,3,103,4,319.18,9,0,2023,1
95.23,0,10,2,20,3,60,3,966.88,10,0,2023,1
344.87,0,15,1,58,2,25,1,7447.44,8,0,2023,0
129.62,1,38,0,23,3,124,1,620.28,7,3,2023,0
16.53,0,15,0,21,3,220,1,707.95,7,0,2023,0
277.02,1,10,0,46,0,227,1,8586.38,11,0,2023,0
13.02,0,5,1,51,0,42,1,6076.45,6,2,2023,0
199.02,0,22,0,22,3,185,1,793.63,1,0,2023,0
684.5,0,13,1,29,0,76,1,6258.63,7,0,2023,0
899.71625,1,41,2,61,0,61,1,10456.24,9,0,2023,0
45.92,0,26,0,26,3,23,1,544.56,6,0,2023,0
761.73,0,8,0,19,3,27,1,151.28,9,0,2023,0
331.38,0,24,0,42,1,122,1,844.55,5,1,2023,0
602.8,0,3,1,60,2,173,1,7417.69,3,0,2023,0
64.12,1,16,1,57,0,222,1,1029.09,8,3,2023,0
57.38,0,18,2,28,3,86,1,899.52,2,0,2023,0
94.64,1,27,0,28,3,144,1,586.76,5,0,2023,0
155.56,1,2,1,19,3,64,1,129.79,4,0,2023,0
301.39,1,10,2,47,0,104,1,10548.58,7,1,2023,0
136.31,0,26,2,74,2,65,1,4384.95,10,0,2023,0
4.39,0,30,0,26,3,63,1,1429.61,6,0,2023,0
429.25,0,39,2,29,1,107,1,5019.68,6,0,2023,0
138.54,1,2,1,60,1,93,1,8274.77,1,1,2023,0
33.03,0,42,1,21,3,28,1,935.88,8,3,2023,0
76.39,0,34,2,30,0,80,1,11584.32,2,0,2023,0
25.32,0,28,0,19,3,25,1,1642.34,3,1,2023,0
330.91,0,18,0,36,1,28,1,6481.35,3,0,2023,0
153.55,0,10,2,37,0,16,1,5619.91,11,2,2023,0
217.61,0,29,2,27,3,120,1,1661.1,2,1,2023,0
131.69,1,10,1,53,1,59,1,2958.43,10,0,2023,0
899.71625,0,33,2,60,2,84,1,3506.11,10,3,2023,0
68.49,0,26,2,67,2,49,1,6683.31,10,2,2023,0
899.71625,0,7,0,69,2,151,1,1619.16,6,2,2023,0
470.62,0,40,1,57,0,127,1,12470.62,2,0,2023,0
385.35,0,24,1,38,0,269,1,5184.13,10,1,2023,0
74.72,0,31,2,26,3,132,1,165.75,7,1,2023,0
352.03,1,31,2,27,3,219,1,4846.68,6,3,2023,0
275.87,0,39,0,25,3,112,1,1697.58,8,0,2023,0
90.94,1,7,0,63,2,56,1,3896.08,11,4,2023,0
206.25,0,3,0,74,2,56,1,3651.07,10,1,2023,0
116.76,0,30,0,51,1,212,1,4480.43,1,0,2023,0
91.5,0,29,0,47,0,77,1,667.66,3,0,2023,0
489.31,0,21,1,43,1,36,1,5595.22,4,0,2023,0
899.71625,0,35,1,18,3,65,1,1588.31,9,0,2023,0
414.49,1,31,2,58,0,108,1,12709.58,2,0,2023,0
315.13,0,29,1,30,1,143,1,6570.94,12,1,2023,0
28.38,0,40,1,45,0,260,1,8892.62,10,1,2023,0
456.05,0,11,1,68,0,20,1,11729.51,3,4,2023,0
277.22,0,18,1,35,0,41,1,12104.51,8,3,2023,0
54.84,0,18,2,52,2,124,1,3495.51,5,0,2023,0
29.92,1,10,2,68,0,63,1,7855.01,1,0,2024,0
133.06,0,19,2,35,1,143,1,8843.44,2,4,2023,0
332.06,0,39,0,29,0,221,4,11826.52,6,2,2023,1
14.34,1,22,2,67,2,24,1,7932.51,10,1,2023,0
468.32,0,14,2,69,2,152,1,4710.04,6,3,2023,0
582.17,0,40,1,57,1,135,1,7310.83,12,3,2023,0
245.62,0,35,1,23,3,127,1,1879.82,12,4,2023,0
899.71625,1,3,2,43,0,112,1,9018.33,11,1,2023,0
83.6,0,38,0,47,0,192,1,13899.24,12,4,2023,0
331.22,1,28,1,61,0,161,1,12613.25,5,3,2023,0
57.49,1,11,2,24,3,177,1,765.15,11,3,2023,0
85.58,0,13,0,55,1,60,1,7794.84,11,3,2023,0
157.56,0,16,1,43,0,159,1,7541.16,4,1,2023,0
230.3,0,7,2,46,1,24,1,8356.88,2,4,2023,0
305.92,0,12,0,72,2,88,1,1445.47,12,2,2023,0
899.71625,0,4,2,35,1,29,1,5141.32,11,0,2023,0
116.33,0,14,1,27,3,144,1,1696.15,2,4,2023,0
537.71,1,23,2,19,3,175,1,1806.08,4,1,2023,0
538.17,1,42,1,27,1,252,1,5908.04,9,1,2023,0
219.44,0,42,2,42,1,23,1,4207.27,7,3,2023,0
61.62,0,24,2,57,0,19,1,8365.37,10,0,2023,0
58.77,0,22,2,27,1,191,1,7261.7,7,3,2023,0
538.13,0,5,0,62,2,165,1,5008.59,9,3,2023,0
177.05,0,30,1,24,3,235,1,4287.82,8,1,2023,0
403.01,0,42,2,63,0,286,3,10513.52,9,0,2023,1
719.76,0,37,1,19,3,190,1,690.52,3,3,2023,0
163.22,0,24,2,26,3,217,1,1788.27,4,3,2023,0
242.85,0,35,2,42,1,93,1,4672.8,10,0,2023,0
291.22,1,3,2,41,1,100,1,3677.63,11,4,2023,0
56.52,0,29,0,42,1,152,1,6911.2,12,0,2023,0
195.8,0,33,2,39,0,186,1,12027.68,2,1,2023,0
66.76,1,2,1,36,0,44,1,184.72,4,0,2023,0
190.9,0,17,2,28,3,40,1,101.25,10,0,2023,0
106.99,0,29,1,38,1,152,1,5771.4,11,4,2023,0
655.81,0,29,0,55,2,164,2,4539.99,5,4,2023,1
107.1,1,30,2,25,3,175,1,193.8,6,4,2023,0
79.92,0,24,0,44,1,274,2,9138.76,2,0,2023,1
430.83,0,20,1,18,3,292,1,941.49,8,0,2023,0
235.34,0,42,1,26,3,68,1,566.83,10,0,2023,0
86.35,1,16,1,52,2,24,1,1550.48,9,0,2023,0
337.99,0,7,0,70,0,115,1,9038.63,3,3,2023,0
577.13,1,38,1,40,1,66,1,6640.51,9,2,2023,0
213.33,0,29,0,52,2,161,1,5400.44,8,0,2023,0
54.52,0,16,1,32,0,164,1,6980.98,3,3,2023,0
100.13,0,10,1,57,0,168,1,5209.16,12,0,2023,0
883.92,1,40,2,53,2,129,1,2342.64,11,4,2023,0
69.8,1,27,1,27,3,138,1,136.77,5,1,2023,0
768.94,0,16,1,64,2,53,1,6860.18,10,2,2023,0
179.62,0,40,2,24,3,119,1,409.26,11,2,2023,0
425.91,0,17,0,23,3,47,1,383.58,3,4,2023,0
263.34,0,10,0,64,2,55,1,2411.02,3,2,2023,0
113.03,1,40,2,36,0,12,1,6756.13,3,2,2023,0
11.02,0,2,2,42,0,42,1,7879.66,7,0,2023,0
865.17,0,15,1,24,3,161,1,9297.5,12,3,2023,0
152.0,0,0,0,51,1,63,1,7531.43,12,0,2023,0
270.39,0,17,0,25,3,104,1,899.15,6,0,2023,0
246.41,0,11,0,54,2,23,1,1431.6,5,4,2023,0
336.84,0,42,0,22,3,100,1,4500.26,3,1,2023,0
261.45,1,28,2,50,1,96,1,6735.74,10,4,2023,0
99.98,1,42,2,73,2,152,1,3037.97,3,3,2023,0
400.69,0,19,2,32,1,26,1,9040.33,4,0,2023,0
411.47,0,13,0,26,3,120,1,796.63,12,0,2023,0
204.63,0,19,2,52,1,92,1,9199.52,6,2,2023,0
421.56,0,38,2,53,1,144,1,8037.87,7,1,2023,0
193.38,0,22,0,18,3,285,1,1081.79,7,3,2023,0
377.04,0,6,0,34,1,64,1,3812.87,3,3,2023,0
54.1,1,4,1,28,1,17,1,940.91,5,4,2023,0
18.1,0,21,0,57,2,66,1,6474.34,4,4,2023,0
408.62,1,13,2,48,1,159,1,2498.48,5,0,2023,0
162.1,0,3,1,64,0,221,1,9578.74,12,0,2023,0
165.31,0,4,0,49,0,28,1,7346.66,4,0,2023,0
267.48,0,0,0,21,3,159,2,811.86,1,0,2023,1
856.9,0,27,1,36,1,150,1,8579.69,3,4,2023,0
433.9,0,0,2,65,0,37,1,9013.1,3,4,2023,0
271.22,1,21,0,45,0,87,1,6863.02,4,0,2023,0
307.68,1,11,2,75,2,162,1,2052.84,1,2,2023,0
348.17,0,12,0,21,3,181,1,1887.84,5,2,2023,0
43.1,0,10,1,25,3,102,1,6944.9,10,2,2023,0
557.78,1,31,1,26,3,102,1,1289.48,5,1,2023,0
325.6,0,9,0,69,0,88,1,13777.1,9,1,2023,0
235.83,1,22,2,53,1,169,1,4120.75,9,4,2023,0
603.54,0,0,2,44,0,26,1,10517.47,4,4,2023,0
270.25,0,40,0,31,1,42,1,5414.97,11,0,2023,0
123.38,0,34,2,59,0,40,1,13542.41,1,0,2024,0
577.12,0,41,0,39,1,69,1,5265.88,1,4,2023,0
92.24,0,30,1,60,1,93,1,6937.48,4,3,2023,0
856.21,1,7,1,33,0,109,1,12690.79,4,2,2023,0
251.54,0,40,1,48,0,177,1,254.75,3,2,2023,0
28.63,0,36,1,56,2,146,1,3382.91,8,0,2023,0
185.97,0,10,2,23,3,19,1,1776.91,2,4,2023,0
243.08,1,17,2,24,3,93,1,131.25,2,1,2023,0
236.62,0,6,2,20,3,297,1,1691.88,7,1,2020,0
92.33,0,17,0,65,2,179,1,2402.58,8,4,2024,0
8.91,0,37,2,22,3,140,1,887.32,12,1,2023,0
22.67,0,37,0,54,2,71,1,7587.48,8,5,2022,0
131.04,0,40,0,69,2,31,1,2610.64,8,6,2022,0
622.86,0,40,0,52,0,140,1,9817.05,2,1,2025,0
428.99,0,14,0,35,0,235,3,12154.66,7,1,2020,1
382.55,0,20,0,22,3,45,1,151.42,3,4,2024,0
186.15,0,23,1,26,3,53,1,1176.1,3,2,2021,0
471.13,0,34,0,40,1,132,1,6903.68,7,5,2020,0
463.65,0,7,1,78,2,23,1,5123.24,2,1,2023,0
111.46,0,28,1,33,1,105,1,6309.8,11,5,2025,0
289.51,0,9,1,23,3,136,1,558.99,5,4,2024,0
54.17,0,14,2,72,2,150,1,3689.65,7,4,2024,0
4.32,0,30,0,26,3,63,1,1429.61,4,6,2024,0
172.58,0,16,0,30,0,118,1,6034.73,9,3,2024,0
160.68,0,16,1,43,0,159,1,7541.16,1,6,2023,0
190.99,0,7,1,22,3,159,1,636.42,10,2,2020,0
193.01,1,14,1,41,1,53,1,402.45,1,1,2025,0
536.88,1,16,1,48,1,161,1,6087.24,9,2,2022,0
164.73,1,13,1,46,1,176,1,9379.72,1,6,2023,0
402.92,0,25,1,68,2,265,1,7749.14,3,2,2022,0
84.43,0,19,1,38,0,93,1,9146.19,2,3,2021,0
299.67,0,40,2,67,0,163,1,990.74,7,3,2025,0
383.14,0,23,2,27,1,99,1,9748.48,9,0,2024,0
90.21,1,33,1,28,3,105,1,246.57,11,6,2023,0
129.44,0,1,2,24,3,63,3,1127.54,6,2,2022,1
408.4,1,14,2,59,1,135,1,5790.55,12,6,2024,0
280.45,1,41,1,58,1,228,1,9923.45,4,0,2023,0
343.13,1,33,2,74,2,178,1,4639.04,8,0,2022,0
227.39,0,20,0,38,0,235,1,7873.28,9,2,2022,0
105.58,0,41,2,37,0,281,1,9410.99,5,3,2021,0
863.88,1,36,2,49,1,119,1,3931.03,7,0,2020,0
252.81,0,5,0,26,1,197,1,3030.97,4,6,2023,0
106.19,0,17,2,62,0,49,1,10887.59,4,2,2025,0
56.96,1,15,1,59,1,56,1,3034.67,5,1,2020,0
11.97,1,2,1,75,2,64,1,7258.33,2,0,2025,0
144.28,1,37,2,18,3,109,1,1545.64,12,3,2024,0
574.78,0,28,0,28,3,171,1,1358.54,8,6,2021,0
325.26,0,12,0,72,2,88,1,1445.47,10,0,2023,0
114.15,0,33,2,57,0,48,1,10483.93,12,0,2020,0
21.12,0,31,0,28,3,30,1,1052.27,7,4,2024,0
274.79,0,13,0,25,3,131,1,1910.9,3,4,2024,0
645.38,0,32,1,32,1,130,1,714.45,2,2,2022,0
59.14,0,31,2,28,3,34,1,9189.76,5,3,2020,0
206.55,0,28,1,49,0,95,5,5117.03,10,1,2025,1
419.89,0,35,1,22,3,73,1,1824.19,9,5,2022,0
300.18,0,39,1,49,0,118,1,10389.6,5,6,2025,0
386.9,0,7,0,35,1,235,1,6430.41,1,3,2024,0
173.87,0,15,2,80,2,64,1,4913.42,9,0,2024,0
248.63,1,37,1,45,0,50,1,14815.87,7,1,2024,0
0.32,0,4,0,39,1,136,1,7158.58,3,1,2021,0
85.17,0,18,2,52,0,116,1,9662.88,3,1,2022,0
171.45,0,17,0,26,3,84,1,587.12,10,3,2022,0
387.15,1,23,1,26,3,71,1,6430.86,12,1,2022,0
323.54,0,10,2,28,1,261,1,8643.51,4,0,2020,0
322.31,0,4,2,20,3,91,1,339.16,4,3,2023,0
21.78,0,10,0,58,0,240,1,11991.24,12,4,2020,0
306.77,1,3,2,41,1,100,1,3677.63,6,0,2024,0
393.16,0,8,0,22,3,56,1,1863.7,2,1,2024,0
322.6,0,11,1,33,0,285,1,5307.74,7,1,2025,0
11.48,0,1,2,43,0,161,1,5956.89,6,3,2024,0
609.08,0,30,0,26,3,121,1,548.45,3,0,2022,0
50.42,1,33,2,58,0,64,1,7604.9,10,1,2025,0
559.13,0,36,1,23,3,110,1,651.84,6,6,2022,0
260.41,0,15,1,45,1,29,1,9733.59,12,2,2021,0
219.99,0,5,0,48,0,44,1,8013.63,6,5,2025,0
176.31,0,37,1,62,2,133,1,5172.99,3,2,2022,0
216.71,0,4,0,63,0,15,1,5238.37,6,1,2020,0
29.12,1,13,0,54,2,26,1,3679.64,10,2,2022,0
137.86,0,42,2,71,2,30,1,6752.92,10,3,2024,0
899.71625,0,20,1,30,1,262,1,9257.04,2,4,2021,0
75.44,0,13,1,28,3,21,1,1913.06,10,1,2022,0
63.62,0,10,0,74,2,230,1,1351.24,10,6,2020,0
654.73,0,31,1,48,1,64,1,5695.78,2,1,2024,0
492.84,1,16,2,56,1,50,1,2158.59,11,1,2022,0
234.66,1,39,0,26,3,172,1,1584.6,12,4,2021,0
32.01,0,2,0,44,0,99,1,481.13,5,2,2021,0
63.34,0,33,1,23,3,79,1,1636.32,5,0,2023,0
49.7,1,17,0,53,0,87,1,185.87,1,0,2024,0
295.55,0,16,2,25,3,102,1,423.64,8,5,2025,0
5.89,0,5,2,50,0,124,1,13988.12,8,1,2022,0
49.85,0,32,0,55,1,111,1,3841.42,12,4,2020,0
610.59,0,25,0,79,2,93,1,3224.6,12,0,2024,0
31.15,0,11,0,20,3,163,1,662.51,10,3,2023,0
454.97,0,39,0,25,3,243,1,1008.44,3,3,2024,0
122.41,1,5,1,65,2,167,1,6041.69,8,5,2020,0
79.29,1,13,2,51,0,201,1,11079.77,11,0,2021,0
146.74,1,38,2,25,3,123,1,1872.22,8,5,2024,0
274.15,0,35,0,30,1,169,1,9700.77,12,6,2024,0
279.17,0,12,0,72,2,100,1,7676.92,8,3,2022,0
58.28,1,21,1,23,3,124,1,792.33,10,2,2024,0
301.22,0,23,0,59,2,36,1,6280.66,1,5,2025,0
899.71625,0,36,0,30,0,250,1,13534.3,4,4,2022,0
82.14,0,36,0,51,2,48,1,4597.57,5,3,2025,0
100.37,1,25,1,18,3,104,1,6149.81,9,4,2021,0
190.68,0,5,0,21,3,60,1,8457.09,6,2,2021,0
297.81,0,20,0,19,3,14,1,1057.0,2,0,2024,0
104.46,0,3,0,32,1,33,1,6494.25,10,4,2023,0
136.91,1,31,2,68,2,104,1,4177.65,11,0,2020,0
823.92,0,33,2,65,2,119,1,5468.58,12,0,2024,0
108.21,0,29,1,38,1,152,1,5771.4,3,6,2021,0
93.63,0,6,2,77,2,125,1,1033.94,10,2,2024,0
369.23,0,6,0,80,2,45,2,3663.64,1,4,2020,1
100.34,1,25,2,48,0,127,1,12467.31,10,5,2024,0
49.65,0,1,2,21,3,146,1,842.94,9,4,2024,0
45.67,0,11,1,29,0,76,1,1334.6,9,4,2024,0
106.91,1,21,2,63,2,108,1,5009.29,12,3,2023,0
68.62,0,20,1,29,0,51,1,10619.35,10,6,2022,0
514.24,1,5,0,25,3,94,1,1305.06,3,0,2024,0
810.73,0,33,2,65,2,119,1,5468.58,8,0,2021,0
140.22,0,5,1,67,2,258,1,6642.33,9,5,2024,0
899.71625,0,12,0,29,0,39,1,905.25,5,1,2023,0
212.15,0,41,2,49,1,73,1,3117.39,10,6,2022,0
747.88,0,28,0,31,1,108,1,9660.22,1,4,2023,0
37.17,0,29,0,62,2,69,1,2583.07,5,2,2023,0
776.97,0,38,0,63,0,155,1,1801.69,3,6,2020,0
414.44,0,35,2,42,0,148,1,7303.23,11,0,2020,0
899.71625,0,3,0,26,3,144,1,1629.12,6,1,2021,0
12.4,0,13,2,37,1,58,1,6213.32,9,1,2020,0
290.52,0,5,2,58,0,147,1,972.04,8,6,2022,0
483.38,1,23,1,51,1,127,1,7708.41,1,4,2024,0
119.02,0,17,2,79,2,228,1,5055.99,12,1,2023,0
322.57,1,27,2,18,3,137,1,290.24,10,5,2022,0
87.98,0,36,0,51,2,48,1,4597.57,2,0,2025,0
733.77,0,22,0,58,0,127,1,13264.14,5,1,2023,0
231.1,0,23,2,19,3,179,1,162.53,6,0,2020,0
94.89,0,18,0,62,2,27,1,6095.65,8,5,2024,0
79.18,0,20,0,61,2,177,1,3065.87,6,1,2023,0
421.75,0,23,1,30,1,105,1,7334.08,10,0,2023,0
377.82,0,32,0,25,3,176,1,1073.51,5,2,2023,0
128.71,0,8,2,28,3,41,1,1968.51,4,4,2023,0
203.61,0,11,2,57,0,142,1,6067.44,7,4,2020,0
191.06,1,23,0,69,0,69,1,6039.04,5,2,2023,0
13.15,0,14,1,23,3,158,1,921.23,10,1,2024,0
184.47,0,28,1,49,0,95,5,5117.03,10,3,2021,1
587.72,0,30,0,26,3,121,1,548.45,8,0,2023,0
0.25,0,28,2,20,3,173,1,1833.67,3,6,2020,0
29.87,0,1,1,79,2,120,1,1893.44,1,0,2022,0
899.71625,0,37,0,59,2,153,1,7104.61,8,0,2022,0
35.12,1,28,2,72,2,129,1,1425.47,11,0,2025,0
